;Unnamed: 0;order_id;quantity;item_name;choice_description;item_price
1416;1416;575;1;Chips and Guacamole;;$4.00 
1417;1417;576;1;Barbacoa Bowl;[Tomatillo Red Chili Salsa];$9.25 
1418;1418;576;1;Barbacoa Salad Bowl;[Roasted Chili Corn Salsa];$9.39 
1419;1419;576;1;Barbacoa Bowl;[Roasted Chili Corn Salsa];$9.25 
1420;1420;576;1;Barbacoa Bowl;[Roasted Chili Corn Salsa];$9.25 
1421;1421;576;1;Barbacoa Salad Bowl;[Roasted Chili Corn Salsa];$9.39 
1422;1422;577;1;Chicken Salad Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]];$11.25 
1423;1423;577;2;Chips and Guacamole;;$8.90 
1424;1424;577;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Guacamole, Lettuce]];$11.25 
1425;1425;577;4;Bottled Water;;$6.00 
1426;1426;577;1;Chicken Soft Tacos;[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Guacamole]];$11.25 
1427;1427;577;1;Chicken Bowl;[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]];$11.25 
1428;1428;577;1;Veggie Bowl;[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]];$11.25 
1429;1429;578;2;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole]];$22.50 
1430;1430;579;1;Carnitas Bowl;[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]];$11.48 
1431;1431;579;1;Canned Soda;[Sprite];$1.09 
1432;1432;580;1;Chicken Bowl;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies]];$8.49 
1433;1433;580;1;Veggie Bowl;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Lettuce]];$8.49 
1434;1434;581;2;Chicken Burrito;[Fresh Tomato Salsa, Rice];$17.50 
1435;1435;582;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]];$11.25 
1436;1436;582;1;Bottled Water;;$1.50 
1437;1437;583;1;Carnitas Soft Tacos;[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$9.25 
1438;1438;583;1;Chicken Soft Tacos;[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]];$8.75 
1439;1439;584;1;Chips and Guacamole;;$3.99 
1440;1440;584;1;Veggie Burrito;[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]];$8.49 
1441;1441;585;1;Veggie Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]];$8.75 
1442;1442;585;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]];$8.75 
1443;1443;585;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]];$8.75 
1444;1444;586;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables]];$8.75 
1445;1445;586;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream]];$8.75 
1446;1446;587;1;Steak Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]];$11.75 
1447;1447;587;1;Bottled Water;;$1.50 
1448;1448;588;1;Chicken Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
1449;1449;588;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]];$11.25 
1450;1450;588;1;Chips and Roasted Chili Corn Salsa;;$2.95 
1451;1451;589;1;Steak Crispy Tacos;[Fresh Tomato Salsa (Mild), [Rice, Cheese]];$8.99 
1452;1452;589;1;Chicken Burrito;[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]];$10.98 
1453;1453;590;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]];$9.25 
1454;1454;590;1;Veggie Bowl;[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese]];$8.75 
1455;1455;590;1;Chips and Guacamole;;$4.45 
1456;1456;591;1;Chicken Bowl;[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]];$8.49 
1457;1457;591;1;Canned Soda;[Sprite];$1.09 
1458;1458;591;1;Chips and Roasted Chili-Corn Salsa;;$2.39 
1459;1459;592;1;Veggie Burrito;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]];$8.75 
1460;1460;592;1;Chicken Salad Bowl;[Fresh Tomato Salsa, Lettuce];$8.75 
1461;1461;593;1;Steak Bowl;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]];$11.48 
1462;1462;594;1;Carnitas Burrito;[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]];$8.99 
1463;1463;594;1;Chicken Burrito;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]];$8.49 
1464;1464;595;1;Chicken Burrito;[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
1465;1465;595;1;Chips and Fresh Tomato Salsa;;$2.39 
1466;1466;596;1;Chicken Burrito;[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$10.98 
1467;1467;596;1;Chicken Soft Tacos;[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]];$8.49 
1468;1468;596;1;Chips and Guacamole;;$3.99 
1469;1469;597;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]];$11.75 
1470;1470;597;1;Chips and Guacamole;;$4.45 
1471;1471;598;1;Chicken Salad Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice]];$8.75 
1472;1472;598;1;Chips;;$2.15 
1473;1473;598;1;Canned Soft Drink;[Diet Coke];$1.25 
1474;1474;599;1;Chicken Bowl;[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]];$10.98 
1475;1475;599;1;Steak Bowl;[Roasted Chili Corn Salsa (Medium), [Rice, Cheese]];$8.99 
1476;1476;600;1;Chicken Soft Tacos;[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]];$11.25 
1477;1477;600;1;Bottled Water;;$1.50 
1478;1478;601;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice]];$8.75 
1479;1479;601;1;Chips;;$2.15 
1480;1480;601;1;Canned Soft Drink;[Diet Coke];$1.25 
1481;1481;602;1;Chicken Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]];$8.75 
1482;1482;602;1;Steak Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$9.25 
1483;1483;602;1;Chicken Salad Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]];$8.75 
1484;1484;603;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
1485;1485;603;1;Bottled Water;;$1.50 
1486;1486;604;1;Chicken Burrito;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]];$8.75 
1487;1487;604;1;Canned Soft Drink;[Coke];$1.25 
1488;1488;604;1;Chips and Guacamole;;$4.45 
1489;1489;605;1;Chicken Soft Tacos;[Tomatillo-Red Chili Salsa (Hot), [Fajita Veggies, Cheese, Sour Cream, Guacamole]];$10.98 
1490;1490;606;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
1491;1491;606;1;Chips and Tomatillo Red Chili Salsa;;$2.95 
1492;1492;606;1;Canned Soft Drink;[Nestea];$1.25 
1493;1493;607;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]];$8.75 
1494;1494;607;1;Chips and Fresh Tomato Salsa;;$2.95 
1495;1495;607;1;Canned Soft Drink;[Sprite];$1.25 
1496;1496;608;1;Chicken Soft Tacos;[Roasted Chili Corn Salsa (Medium), Cheese];$8.49 
1497;1497;608;1;Veggie Burrito;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
1498;1498;608;1;Chips and Fresh Tomato Salsa;;$2.39 
1499;1499;609;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Guacamole, Lettuce]];$11.25 
1500;1500;609;1;Canned Soft Drink;[Diet Coke];$1.25 
1501;1501;610;1;Chicken Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
1502;1502;610;1;Chicken Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
1503;1503;611;1;Steak Bowl;[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$9.25 
1504;1504;611;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$8.75 
1505;1505;612;1;Steak Salad Bowl;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.89 
1506;1506;612;1;Canned Soft Drink;[Diet Coke];$1.25 
1507;1507;613;1;Chicken Bowl;[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]];$8.75 
1508;1508;613;1;Chips;;$2.15 
1509;1509;613;1;Canned Soft Drink;[Lemonade];$1.25 
1510;1510;614;1;Steak Burrito;[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Sour Cream]];$8.99 
1511;1511;614;1;Canned Soda;[Mountain Dew];$1.09 
1512;1512;615;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]];$8.75 
1513;1513;615;1;Chips and Guacamole;;$4.45 
1514;1514;616;3;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$26.25 
1515;1515;617;1;Chicken Bowl;[Fresh Tomato Salsa, [Sour Cream, Lettuce, Rice, Cheese]];$8.75 
1516;1516;617;1;Chips and Guacamole;;$4.45 
1517;1517;618;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]];$11.75 
1518;1518;618;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
1519;1519;619;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]];$8.75 
1520;1520;619;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]];$8.75 
1521;1521;620;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]];$11.75 
1522;1522;620;1;Chicken Burrito;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]];$8.75 
1523;1523;621;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]];$11.25 
1524;1524;621;1;Chicken Salad Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
1525;1525;622;1;Chicken Bowl;[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Cheese, Guacamole]];$11.25 
1526;1526;622;1;Chips and Guacamole;;$4.45 
1527;1527;622;1;Canned Soft Drink;[Coke];$1.25 
1528;1528;623;1;Chicken Bowl;[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
1529;1529;623;1;Chicken Bowl;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
1530;1530;623;1;Chicken Bowl;[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]];$8.49 
1531;1531;623;1;Barbacoa Burrito;[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]];$8.99 
1532;1532;624;1;Barbacoa Burrito;[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]];$8.99 
1533;1533;624;1;Chips and Tomatillo-Red Chili Salsa;;$2.39 
1534;1534;624;1;Chips and Tomatillo-Red Chili Salsa;;$2.39 
1535;1535;624;1;Chips and Guacamole;;$3.99 
1536;1536;625;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]];$8.75 
1537;1537;625;1;Chips and Guacamole;;$4.45 
1538;1538;626;1;Chips;;$2.15 
1539;1539;626;1;Steak Bowl;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$9.25 
1540;1540;626;1;Canned Soft Drink;[Sprite];$1.25 
1541;1541;627;1;Chicken Burrito;[Fresh Tomato Salsa, [Guacamole, Lettuce, Sour Cream, Fajita Vegetables, Cheese, Rice]];$11.25 
1542;1542;627;1;Steak Soft Tacos;[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]];$11.75 
1543;1543;628;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$8.75 
1544;1544;628;1;Chips and Guacamole;;$4.45 
1545;1545;628;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]];$11.25 
1546;1546;628;1;Chips;;$2.15 
1547;1547;628;1;Chicken Salad Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream]];$8.75 
1548;1548;628;1;Chips and Guacamole;;$4.45 
1549;1549;629;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Rice, Black Beans]];$8.75 
1550;1550;629;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans]];$8.75 
1551;1551;629;1;Canned Soft Drink;[Diet Coke];$1.25 
1552;1552;630;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Guacamole, Lettuce]];$11.25 
1553;1553;630;1;Chips;;$2.15 
1554;1554;631;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Lettuce, Black Beans]];$8.75 
1555;1555;631;2;Chips and Roasted Chili Corn Salsa;;$5.90 
1556;1556;632;1;Steak Bowl;[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]];$11.75 
1557;1557;632;1;Canned Soft Drink;[Coke];$1.25 
1558;1558;633;1;Steak Burrito;[Roasted Chili Corn Salsa, [Black Beans, Cheese, Lettuce]];$9.25 
1559;1559;633;3;Canned Soft Drink;[Coke];$3.75 
1560;1560;634;1;Chicken Soft Tacos;[Fresh Tomato Salsa];$8.75 
1561;1561;634;1;Canned Soft Drink;[Lemonade];$1.25 
1562;1562;634;1;Chips and Guacamole;;$4.45 
1563;1563;635;1;Steak Bowl;[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
1564;1564;635;1;Chips and Guacamole;;$4.45 
1565;1565;635;1;Chicken Burrito;[Fresh Tomato Salsa, Rice];$8.75 
1566;1566;635;2;Steak Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]];$23.50 
1567;1567;636;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Cheese, Lettuce]];$8.75 
1568;1568;636;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
1569;1569;636;1;Chicken Burrito;[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]];$8.75 
1570;1570;637;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Lettuce]];$8.75 
1571;1571;637;1;Steak Salad Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]];$11.89 
1572;1572;637;1;Chips and Guacamole;;$4.45 
1573;1573;637;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
1574;1574;637;1;Canned Soft Drink;[Diet Coke];$1.25 
1575;1575;638;1;Chicken Bowl;[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]];$8.75 
1576;1576;638;1;Chips and Guacamole;;$4.45 
1577;1577;638;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
1578;1578;638;1;Canned Soft Drink;[Sprite];$1.25 
1579;1579;639;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice]];$8.75 
1580;1580;639;1;Chips;;$2.15 
1581;1581;639;1;Canned Soft Drink;[Diet Coke];$1.25 
1582;1582;640;1;Steak Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Lettuce, Guacamole]];$11.75 
1583;1583;640;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
1584;1584;641;1;Barbacoa Burrito;[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]];$8.99 
1585;1585;641;1;Nantucket Nectar;[Peach Orange];$3.39 
1586;1586;642;1;Steak Burrito;[Roasted Chili Corn Salsa, [Black Beans, Cheese, Lettuce]];$9.25 
1587;1587;642;1;Carnitas Soft Tacos;[Roasted Chili Corn Salsa, [Cheese, Lettuce]];$9.25 
1588;1588;643;2;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]];$17.50 
1589;1589;643;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
1590;1590;644;1;Steak Salad Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]];$11.89 
1591;1591;644;1;Bottled Water;;$1.50 
1592;1592;645;1;Chicken Bowl;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
1593;1593;645;1;Chips and Tomatillo Green Chili Salsa;;$2.95 
1594;1594;646;1;Carnitas Bowl;[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$9.25 
1595;1595;646;1;Chicken Burrito;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
1596;1596;647;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]];$11.25 
1597;1597;647;1;Chips and Roasted Chili Corn Salsa;;$2.95 
1598;1598;648;1;Chicken Bowl;[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]];$8.75 
1599;1599;648;1;Barbacoa Burrito;[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]];$9.25 
1600;1600;648;2;Chips;;$4.30 
1601;1601;649;1;Chicken Salad Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]];$8.75 
1602;1602;649;1;Chicken Bowl;[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]];$8.75 
1603;1603;649;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
1604;1604;649;1;Chicken Bowl;[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans]];$8.75 
1605;1605;649;2;Chips;;$4.30 
1606;1606;650;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Fajita Vegetables]];$8.75 
1607;1607;650;1;Canned Soft Drink;[Diet Coke];$1.25 
1608;1608;650;1;Chips;;$2.15 
1609;1609;651;1;Chicken Bowl;[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]];$8.49 
1610;1610;651;1;Chicken Bowl;[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Sour Cream, Lettuce]];$8.49 
1611;1611;651;1;Izze;[Blackberry];$3.39 
1612;1612;651;1;Izze;[Blackberry];$3.39 
1613;1613;652;1;Chicken Burrito;[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]];$10.98 
1614;1614;652;1;Chicken Soft Tacos;[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Guacamole, Lettuce]];$10.98 
1615;1615;652;1;Chips and Tomatillo-Green Chili Salsa;;$2.39 
1616;1616;653;1;Chicken Burrito;[Fresh Tomato Salsa, [Guacamole, Cheese, Rice, Sour Cream, Fajita Vegetables, Lettuce]];$11.25 
1617;1617;653;1;Steak Soft Tacos;[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole, Rice, Fajita Vegetables]];$11.75 
1618;1618;654;1;Steak Bowl;[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]];$11.75 
1619;1619;654;1;Canned Soft Drink;[Lemonade];$1.25 
1620;1620;654;2;Chips and Tomatillo Red Chili Salsa;;$5.90 
1621;1621;654;1;Chicken Salad Bowl;[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]];$8.75 
1622;1622;654;1;Veggie Bowl;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
1623;1623;655;1;Steak Bowl;[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]];$9.25 
1624;1624;655;1;Chips and Guacamole;;$4.45 
1625;1625;655;1;Bottled Water;;$1.50 
1626;1626;656;1;Nantucket Nectar;[Pineapple Orange Banana];$3.39 
1627;1627;656;1;Carnitas Burrito;[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Cheese, Sour Cream, Lettuce]];$8.99 
1628;1628;656;1;Chips and Roasted Chili-Corn Salsa;;$2.39 
1629;1629;657;1;Chicken Bowl;[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]];$11.25 
1630;1630;657;1;Chips;;$2.15 
1631;1631;658;1;Veggie Burrito;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]];$11.25 
1632;1632;658;1;Carnitas Crispy Tacos;[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.75 
1633;1633;659;1;Steak Burrito;[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]];$11.75 
1634;1634;659;1;Chips and Guacamole;;$4.45 
1635;1635;660;1;Steak Burrito;[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]];$11.75 
1636;1636;660;1;Chips and Guacamole;;$4.45 
1637;1637;661;1;Steak Burrito;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$9.25 
1638;1638;661;1;Chicken Bowl;[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
1639;1639;662;1;Chicken Burrito;[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
1640;1640;662;1;Steak Burrito;[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.99 
1641;1641;663;1;Chicken Burrito;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]];$8.49 
1642;1642;663;1;Barbacoa Soft Tacos;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Cheese, Sour Cream, Lettuce]];$8.99 
1643;1643;664;1;Barbacoa Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]];$11.75 
1644;1644;664;1;Veggie Bowl;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]];$8.75 
1645;1645;665;1;Chicken Bowl;[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]];$8.49 
1646;1646;665;1;Chips and Guacamole;;$3.99 
1647;1647;666;1;Chips and Guacamole;;$3.89 
1648;1648;666;1;Barbacoa Burrito;[Fresh Tomato (Mild), [Guacamole, Rice, Black Beans]];$11.08 
1649;1649;667;1;Chicken Bowl;[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]];$8.49 
1650;1650;667;1;Barbacoa Bowl;[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Lettuce]];$8.99 
1651;1651;667;1;Chicken Bowl;[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Lettuce]];$8.49 
1652;1652;668;1;Veggie Burrito;[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]];$8.49 
1653;1653;668;1;Veggie Crispy Tacos;[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]];$8.49 
1654;1654;669;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]];$11.25 
1655;1655;669;1;Chips;;$2.15 
1656;1656;670;2;Chicken Burrito;[Tomatillo Red Chili Salsa, Rice];$17.50 
1657;1657;670;1;Chicken Soft Tacos;[Tomatillo Red Chili Salsa, Rice];$8.75 
1658;1658;670;1;Chips and Roasted Chili Corn Salsa;;$2.95 
1659;1659;671;1;Chicken Burrito;[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]];$8.49 
1660;1660;671;1;Chicken Bowl;[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]];$8.49 
1661;1661;672;1;Chicken Burrito;[Fresh Tomato Salsa (Mild), [Fajita Veggies, Guacamole, Lettuce]];$10.98 
1662;1662;672;1;Canned Soda;[Diet Coke];$1.09 
1663;1663;673;1;Chicken Burrito;[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]];$11.25 
1664;1664;673;1;Chips;;$2.15 
