<<<<<<< HEAD
Provincias;Grupo quinquenal de edad;Nacionalidad;Sexo;Periodo;Total
08 Barcelona;De 30 a 34 años;Española;Hombres;1 de enero de 2022;119.742,311219
08 Barcelona;De 30 a 34 años;Española;Hombres;1 de julio de 2019;124.054,182493
08 Barcelona;De 30 a 34 años;Española;Hombres;1 de enero de 2019;125.222,046815
08 Barcelona;De 30 a 34 años;Española;Mujeres;1 de julio de 2022;116.743,515028
08 Barcelona;De 30 a 34 años;Española;Mujeres;1 de enero de 2022;116.153,378621
08 Barcelona;De 30 a 34 años;Española;Mujeres;1 de julio de 2019;122.007,403863
08 Barcelona;De 30 a 34 años;Española;Mujeres;1 de enero de 2019;123.706,832248
08 Barcelona;De 35 a 39 años;Española;Hombres;1 de julio de 2022;135.107,588397
08 Barcelona;De 35 a 39 años;Española;Hombres;1 de enero de 2022;137.420,078689
08 Barcelona;De 35 a 39 años;Española;Hombres;1 de julio de 2019;157.026,827902
08 Barcelona;De 35 a 39 años;Española;Hombres;1 de enero de 2019;161.756,216418
08 Barcelona;De 35 a 39 años;Española;Mujeres;1 de julio de 2022;137.059,578331
08 Barcelona;De 35 a 39 años;Española;Mujeres;1 de enero de 2022;139.646,618238
08 Barcelona;De 35 a 39 años;Española;Mujeres;1 de julio de 2019;158.021,251360
08 Barcelona;De 35 a 39 años;Española;Mujeres;1 de enero de 2019;162.343,123212
08 Barcelona;De 40 a 44 años;Española;Hombres;1 de julio de 2022;181.357,574314
08 Barcelona;De 40 a 44 años;Española;Hombres;1 de enero de 2022;185.952,818359
08 Barcelona;De 40 a 44 años;Española;Hombres;1 de julio de 2019;206.600,913675
08 Barcelona;De 40 a 44 años;Española;Hombres;1 de enero de 2019;209.694,056193
08 Barcelona;De 40 a 44 años;Española;Mujeres;1 de julio de 2022;182.362,691914
08 Barcelona;De 40 a 44 años;Española;Mujeres;1 de enero de 2022;186.624,178671
08 Barcelona;De 40 a 44 años;Española;Mujeres;1 de julio de 2019;204.672,661546
08 Barcelona;De 40 a 44 años;Española;Mujeres;1 de enero de 2019;207.258,233878
08 Barcelona;De 45 a 49 años;Española;Hombres;1 de julio de 2022;212.994,467855
08 Barcelona;De 45 a 49 años;Española;Hombres;1 de enero de 2022;212.801,576452
08 Barcelona;De 45 a 49 años;Española;Hombres;1 de julio de 2019;204.555,287177
08 Barcelona;De 45 a 49 años;Española;Hombres;1 de enero de 2019;202.056,662322
08 Barcelona;De 45 a 49 años;Española;Mujeres;1 de julio de 2022;211.252,915583
08 Barcelona;De 45 a 49 años;Española;Mujeres;1 de enero de 2022;210.615,840570
08 Barcelona;De 45 a 49 años;Española;Mujeres;1 de julio de 2019;202.507,402288
08 Barcelona;De 45 a 49 años;Española;Mujeres;1 de enero de 2019;200.412,851282
08 Barcelona;De 50 a 54 años;Española;Hombres;1 de julio de 2022;195.357,112126
08 Barcelona;De 50 a 54 años;Española;Hombres;1 de enero de 2022;193.733,320856
08 Barcelona;De 50 a 54 años;Española;Hombres;1 de julio de 2019;188.213,855002
08 Barcelona;De 50 a 54 años;Española;Hombres;1 de enero de 2019;187.785,558289
08 Barcelona;De 50 a 54 años;Española;Mujeres;1 de julio de 2022;196.085,436137
08 Barcelona;De 50 a 54 años;Española;Mujeres;1 de enero de 2022;194.791,186666
08 Barcelona;De 50 a 54 años;Española;Mujeres;1 de julio de 2019;190.532,248998
08 Barcelona;De 50 a 54 años;Española;Mujeres;1 de enero de 2019;190.424,306145
08 Barcelona;De 55 a 59 años;Española;Hombres;1 de julio de 2022;177.794,282483
08 Barcelona;De 55 a 59 años;Española;Hombres;1 de enero de 2022;175.523,374560
08 Barcelona;De 55 a 59 años;Española;Hombres;1 de julio de 2019;165.136,848567
08 Barcelona;De 55 a 59 años;Española;Hombres;1 de enero de 2019;162.736,887882
08 Barcelona;De 55 a 59 años;Española;Mujeres;1 de julio de 2022;185.064,309255
08 Barcelona;De 55 a 59 años;Española;Mujeres;1 de enero de 2022;183.031,787537
08 Barcelona;De 55 a 59 años;Española;Mujeres;1 de julio de 2019;175.661,467041
08 Barcelona;De 55 a 59 años;Española;Mujeres;1 de enero de 2019;174.294,956127
08 Barcelona;De 60 a 64 años;Española;Hombres;1 de julio de 2022;152.358,724184
08 Barcelona;De 60 a 64 años;Española;Hombres;1 de enero de 2022;151.505,612281
08 Barcelona;De 60 a 64 años;Española;Hombres;1 de julio de 2019;145.264,919595
08 Barcelona;De 60 a 64 años;Española;Hombres;1 de enero de 2019;143.613,425357
08 Barcelona;De 60 a 64 años;Española;Mujeres;1 de julio de 2022;168.965,883417
08 Barcelona;De 60 a 64 años;Española;Mujeres;1 de enero de 2022;168.426,548559
08 Barcelona;De 60 a 64 años;Española;Mujeres;1 de julio de 2019;161.532,623438
08 Barcelona;De 60 a 64 años;Española;Mujeres;1 de enero de 2019;159.700,273027
08 Barcelona;De 65 a 69 años;Española;Hombres;1 de julio de 2022;128.811,444260
08 Barcelona;De 65 a 69 años;Española;Hombres;1 de enero de 2022;127.842,928109
08 Barcelona;De 65 a 69 años;Española;Hombres;1 de julio de 2019;125.158,508340
08 Barcelona;De 65 a 69 años;Española;Hombres;1 de enero de 2019;125.505,278017
08 Barcelona;De 65 a 69 años;Española;Mujeres;1 de julio de 2022;149.361,603498
08 Barcelona;De 65 a 69 años;Española;Mujeres;1 de enero de 2022;148.108,664254
08 Barcelona;De 65 a 69 años;Española;Mujeres;1 de julio de 2019;144.851,922080
08 Barcelona;De 65 a 69 años;Española;Mujeres;1 de enero de 2019;144.971,995998
08 Barcelona;De 70 a 74 años;Española;Hombres;1 de julio de 2022;113.949,776407
08 Barcelona;De 70 a 74 años;Española;Hombres;1 de enero de 2022;113.846,334667
08 Barcelona;De 70 a 74 años;Española;Hombres;1 de julio de 2019;115.599,912957
08 Barcelona;De 70 a 74 años;Española;Hombres;1 de enero de 2019;114.939,019501
08 Barcelona;De 70 a 74 años;Española;Mujeres;1 de julio de 2022;139.932,284342
08 Barcelona;De 70 a 74 años;Española;Mujeres;1 de enero de 2022;139.555,251883
08 Barcelona;De 70 a 74 años;Española;Mujeres;1 de julio de 2019;140.261,814209
08 Barcelona;De 70 a 74 años;Española;Mujeres;1 de enero de 2019;139.534,354163
08 Barcelona;De 75 a 79 años;Española;Hombres;1 de julio de 2022;93.900,279760
08 Barcelona;De 75 a 79 años;Española;Hombres;1 de enero de 2022;92.164,416595
08 Barcelona;De 75 a 79 años;Española;Hombres;1 de julio de 2019;85.014,561193
08 Barcelona;De 75 a 79 años;Española;Hombres;1 de enero de 2019;81.157,826920
08 Barcelona;De 75 a 79 años;Española;Mujeres;1 de julio de 2022;123.205,065410
08 Barcelona;De 75 a 79 años;Española;Mujeres;1 de enero de 2022;120.640,003622
08 Barcelona;De 75 a 79 años;Española;Mujeres;1 de julio de 2019;109.059,596074
08 Barcelona;De 75 a 79 años;Española;Mujeres;1 de enero de 2019;103.860,450003
08 Barcelona;De 80 a 84 años;Española;Hombres;1 de julio de 2022;59.178,909913
08 Barcelona;De 80 a 84 años;Española;Hombres;1 de enero de 2022;59.256,758437
08 Barcelona;De 80 a 84 años;Española;Hombres;1 de julio de 2019;60.568,548911
08 Barcelona;De 80 a 84 años;Española;Hombres;1 de enero de 2019;63.008,333665
08 Barcelona;De 80 a 84 años;Española;Mujeres;1 de julio de 2022;84.818,185570
08 Barcelona;De 80 a 84 años;Española;Mujeres;1 de enero de 2022;85.135,413195
08 Barcelona;De 80 a 84 años;Española;Mujeres;1 de julio de 2019;90.068,916492
08 Barcelona;De 80 a 84 años;Española;Mujeres;1 de enero de 2019;93.832,960520
08 Barcelona;De 85 a 89 años;Española;Hombres;1 de julio de 2022;41.493,018450
08 Barcelona;De 85 a 89 años;Española;Hombres;1 de enero de 2022;41.508,412104
08 Barcelona;De 85 a 89 años;Española;Hombres;1 de julio de 2019;40.427,741523
08 Barcelona;De 85 a 89 años;Española;Hombres;1 de enero de 2019;39.919,157276
08 Barcelona;De 85 a 89 años;Española;Mujeres;1 de julio de 2022;74.008,816067
08 Barcelona;De 85 a 89 años;Española;Mujeres;1 de enero de 2022;74.470,811070
08 Barcelona;De 85 a 89 años;Española;Mujeres;1 de julio de 2019;73.870,946240
08 Barcelona;De 85 a 89 años;Española;Mujeres;1 de enero de 2019;73.481,384564
08 Barcelona;90 y más años;Española;Hombres;1 de julio de 2022;19.727,779279
08 Barcelona;90 y más años;Española;Hombres;1 de enero de 2022;19.260,967878
08 Barcelona;90 y más años;Española;Hombres;1 de julio de 2019;17.708,935266
08 Barcelona;90 y más años;Española;Hombres;1 de enero de 2019;17.186,005387
08 Barcelona;90 y más años;Española;Mujeres;1 de julio de 2022;51.424,492824
08 Barcelona;90 y más años;Española;Mujeres;1 de enero de 2022;50.444,887754
08 Barcelona;90 y más años;Española;Mujeres;1 de julio de 2019;47.317,079021
08 Barcelona;90 y más años;Española;Mujeres;1 de enero de 2019;46.505,412717
48 Bizkaia;De 0 a 4 años;Española;Hombres;1 de julio de 2022;17.062,500000
48 Bizkaia;De 0 a 4 años;Española;Hombres;1 de enero de 2022;17.611,000000
48 Bizkaia;De 0 a 4 años;Española;Hombres;1 de julio de 2019;20.341,136559
48 Bizkaia;De 0 a 4 años;Española;Hombres;1 de enero de 2019;20.920,105285
48 Bizkaia;De 0 a 4 años;Española;Mujeres;1 de julio de 2022;16.054,000000
48 Bizkaia;De 0 a 4 años;Española;Mujeres;1 de enero de 2022;16.494,000000
48 Bizkaia;De 0 a 4 años;Española;Mujeres;1 de julio de 2019;19.083,386448
48 Bizkaia;De 0 a 4 años;Española;Mujeres;1 de enero de 2019;19.669,170051
48 Bizkaia;De 5 a 9 años;Española;Hombres;1 de julio de 2022;23.188,227388
48 Bizkaia;De 5 a 9 años;Española;Hombres;1 de enero de 2022;23.559,309290
48 Bizkaia;De 5 a 9 años;Española;Hombres;1 de julio de 2019;25.185,055435
48 Bizkaia;De 5 a 9 años;Española;Hombres;1 de enero de 2019;25.512,861242
48 Bizkaia;De 5 a 9 años;Española;Mujeres;1 de julio de 2022;21.778,551817
48 Bizkaia;De 5 a 9 años;Española;Mujeres;1 de enero de 2022;22.137,168416
48 Bizkaia;De 5 a 9 años;Española;Mujeres;1 de julio de 2019;24.256,541202
48 Bizkaia;De 5 a 9 años;Española;Mujeres;1 de enero de 2019;24.498,302051
48 Bizkaia;De 10 a 14 años;Española;Hombres;1 de julio de 2022;26.830,468114
48 Bizkaia;De 10 a 14 años;Española;Hombres;1 de enero de 2022;26.968,437477
48 Bizkaia;De 10 a 14 años;Española;Hombres;1 de julio de 2019;26.918,433443
48 Bizkaia;De 10 a 14 años;Española;Hombres;1 de enero de 2019;26.783,328558
48 Bizkaia;De 10 a 14 años;Española;Mujeres;1 de julio de 2022;25.669,363713
48 Bizkaia;De 10 a 14 años;Española;Mujeres;1 de enero de 2022;25.684,208133
48 Bizkaia;De 10 a 14 años;Española;Mujeres;1 de julio de 2019;25.386,882718
48 Bizkaia;De 10 a 14 años;Española;Mujeres;1 de enero de 2019;25.296,780731
48 Bizkaia;De 15 a 19 años;Española;Hombres;1 de julio de 2022;26.370,525060
48 Bizkaia;De 15 a 19 años;Española;Hombres;1 de enero de 2022;26.027,404409
48 Bizkaia;De 15 a 19 años;Española;Hombres;1 de julio de 2019;24.751,718346
48 Bizkaia;De 15 a 19 años;Española;Hombres;1 de enero de 2019;24.393,088672
48 Bizkaia;De 15 a 19 años;Española;Mujeres;1 de julio de 2022;25.074,159882
48 Bizkaia;De 15 a 19 años;Española;Mujeres;1 de enero de 2022;24.919,948727
48 Bizkaia;De 15 a 19 años;Española;Mujeres;1 de julio de 2019;23.403,526343
48 Bizkaia;De 15 a 19 años;Española;Mujeres;1 de enero de 2019;23.101,595662
48 Bizkaia;De 20 a 24 años;Española;Hombres;1 de julio de 2022;23.886,120599
48 Bizkaia;De 20 a 24 años;Española;Hombres;1 de enero de 2022;23.549,774876
48 Bizkaia;De 20 a 24 años;Española;Hombres;1 de julio de 2019;21.792,430134
48 Bizkaia;De 20 a 24 años;Española;Hombres;1 de enero de 2019;21.485,710513
48 Bizkaia;De 20 a 24 años;Española;Mujeres;1 de julio de 2022;22.427,913397
48 Bizkaia;De 20 a 24 años;Española;Mujeres;1 de enero de 2022;22.098,204508
48 Bizkaia;De 20 a 24 años;Española;Mujeres;1 de julio de 2019;20.664,971968
48 Bizkaia;De 20 a 24 años;Española;Mujeres;1 de enero de 2019;20.378,645738
48 Bizkaia;De 25 a 29 años;Española;Hombres;1 de julio de 2022;21.606,627612
48 Bizkaia;De 25 a 29 años;Española;Hombres;1 de enero de 2022;21.534,870445
48 Bizkaia;De 25 a 29 años;Española;Hombres;1 de julio de 2019;21.918,259601
48 Bizkaia;De 25 a 29 años;Española;Hombres;1 de enero de 2019;22.073,979182
48 Bizkaia;De 25 a 29 años;Española;Mujeres;1 de julio de 2022;20.770,687325
48 Bizkaia;De 25 a 29 años;Española;Mujeres;1 de enero de 2022;20.695,546390
48 Bizkaia;De 25 a 29 años;Española;Mujeres;1 de julio de 2019;20.890,272004
48 Bizkaia;De 25 a 29 años;Española;Mujeres;1 de enero de 2019;21.059,356944
48 Bizkaia;De 30 a 34 años;Española;Hombres;1 de julio de 2022;22.680,616335
48 Bizkaia;De 30 a 34 años;Española;Hombres;1 de enero de 2022;22.900,823718
48 Bizkaia;De 30 a 34 años;Española;Hombres;1 de julio de 2019;25.229,855814
48 Bizkaia;De 30 a 34 años;Española;Hombres;1 de enero de 2019;25.875,032808
48 Bizkaia;De 30 a 34 años;Española;Mujeres;1 de julio de 2022;22.160,074857
48 Bizkaia;De 30 a 34 años;Española;Mujeres;1 de enero de 2022;22.397,063122
48 Bizkaia;De 30 a 34 años;Española;Mujeres;1 de julio de 2019;24.646,296670
48 Bizkaia;De 30 a 34 años;Española;Mujeres;1 de enero de 2019;25.195,356815
48 Bizkaia;De 35 a 39 años;Española;Hombres;1 de julio de 2022;28.057,880786
48 Bizkaia;De 35 a 39 años;Española;Hombres;1 de enero de 2022;28.803,420020
48 Bizkaia;De 35 a 39 años;Española;Hombres;1 de julio de 2019;33.330,510476
48 Bizkaia;De 35 a 39 años;Española;Hombres;1 de enero de 2019;34.265,225615
48 Bizkaia;De 35 a 39 años;Española;Mujeres;1 de julio de 2022;27.662,706059
48 Bizkaia;De 35 a 39 años;Española;Mujeres;1 de enero de 2022;28.290,268297
48 Bizkaia;De 35 a 39 años;Española;Mujeres;1 de julio de 2019;32.577,948976
48 Bizkaia;De 35 a 39 años;Española;Mujeres;1 de enero de 2019;33.571,816660
48 Bizkaia;De 40 a 44 años;Española;Hombres;1 de julio de 2022;38.013,869679
48 Bizkaia;De 40 a 44 años;Española;Hombres;1 de enero de 2022;39.164,843777
48 Bizkaia;De 40 a 44 años;Española;Hombres;1 de julio de 2019;43.406,318557
48 Bizkaia;De 40 a 44 años;Española;Hombres;1 de enero de 2019;43.999,967085
48 Bizkaia;De 40 a 44 años;Española;Mujeres;1 de julio de 2022;37.376,638018
48 Bizkaia;De 40 a 44 años;Española;Mujeres;1 de enero de 2022;38.288,366602
48 Bizkaia;De 40 a 44 años;Española;Mujeres;1 de julio de 2019;42.736,096788
48 Bizkaia;De 40 a 44 años;Española;Mujeres;1 de enero de 2019;43.349,049386
48 Bizkaia;De 45 a 49 años;Española;Hombres;1 de julio de 2022;44.423,279089
48 Bizkaia;De 45 a 49 años;Española;Hombres;1 de enero de 2022;44.504,284208
48 Bizkaia;De 45 a 49 años;Española;Hombres;1 de julio de 2019;44.254,205016
48 Bizkaia;De 45 a 49 años;Española;Hombres;1 de enero de 2019;44.150,359041
48 Bizkaia;De 45 a 49 años;Española;Mujeres;1 de julio de 2022;44.138,845047
48 Bizkaia;De 45 a 49 años;Española;Mujeres;1 de enero de 2022;44.258,275032
48 Bizkaia;De 45 a 49 años;Española;Mujeres;1 de julio de 2019;43.471,176127
48 Bizkaia;De 45 a 49 años;Española;Mujeres;1 de enero de 2019;43.332,710127
48 Bizkaia;De 50 a 54 años;Española;Hombres;1 de julio de 2022;43.341,774269
48 Bizkaia;De 50 a 54 años;Española;Hombres;1 de enero de 2022;43.232,182919
48 Bizkaia;De 50 a 54 años;Española;Hombres;1 de julio de 2019;43.369,832792
48 Bizkaia;De 50 a 54 años;Española;Hombres;1 de enero de 2019;43.628,596063
48 Bizkaia;De 50 a 54 años;Española;Mujeres;1 de julio de 2022;43.251,532901
48 Bizkaia;De 50 a 54 años;Española;Mujeres;1 de enero de 2022;43.180,345344
48 Bizkaia;De 50 a 54 años;Española;Mujeres;1 de julio de 2019;44.054,304516
48 Bizkaia;De 50 a 54 años;Española;Mujeres;1 de enero de 2019;44.374,207449
48 Bizkaia;De 55 a 59 años;Española;Hombres;1 de julio de 2022;42.766,843880
48 Bizkaia;De 55 a 59 años;Española;Hombres;1 de enero de 2022;42.687,527403
48 Bizkaia;De 55 a 59 años;Española;Hombres;1 de julio de 2019;41.839,518156
48 Bizkaia;De 55 a 59 años;Española;Hombres;1 de enero de 2019;41.623,939278
48 Bizkaia;De 55 a 59 años;Española;Mujeres;1 de julio de 2022;44.732,827456
48 Bizkaia;De 55 a 59 años;Española;Mujeres;1 de enero de 2022;44.769,653795
48 Bizkaia;De 55 a 59 años;Española;Mujeres;1 de julio de 2019;44.405,653024
48 Bizkaia;De 55 a 59 años;Española;Mujeres;1 de enero de 2019;44.295,443345
48 Bizkaia;De 60 a 64 años;Española;Hombres;1 de julio de 2022;39.636,831940
48 Bizkaia;De 60 a 64 años;Española;Hombres;1 de enero de 2022;39.555,802010
48 Bizkaia;De 60 a 64 años;Española;Hombres;1 de julio de 2019;37.747,053151
48 Bizkaia;De 60 a 64 años;Española;Hombres;1 de enero de 2019;37.076,478672
48 Bizkaia;De 60 a 64 años;Española;Mujeres;1 de julio de 2022;43.128,534209
48 Bizkaia;De 60 a 64 años;Española;Mujeres;1 de enero de 2022;43.091,888028
48 Bizkaia;De 60 a 64 años;Española;Mujeres;1 de julio de 2019;40.927,053729
48 Bizkaia;De 60 a 64 años;Española;Mujeres;1 de enero de 2019;40.232,689115
48 Bizkaia;De 65 a 69 años;Española;Hombres;1 de julio de 2022;33.208,517008
48 Bizkaia;De 65 a 69 años;Española;Hombres;1 de enero de 2022;32.738,410248
48 Bizkaia;De 65 a 69 años;Española;Hombres;1 de julio de 2019;31.383,470511
48 Bizkaia;De 65 a 69 años;Española;Hombres;1 de enero de 2019;31.418,884818
48 Bizkaia;De 65 a 69 años;Española;Mujeres;1 de julio de 2022;37.448,481215
48 Bizkaia;De 65 a 69 años;Española;Mujeres;1 de enero de 2022;36.925,422182
48 Bizkaia;De 65 a 69 años;Española;Mujeres;1 de julio de 2019;35.354,360070
48 Bizkaia;De 65 a 69 años;Española;Mujeres;1 de enero de 2019;35.315,893156
48 Bizkaia;De 70 a 74 años;Española;Hombres;1 de julio de 2022;28.446,998853
48 Bizkaia;De 70 a 74 años;Española;Hombres;1 de enero de 2022;28.279,186230
48 Bizkaia;De 70 a 74 años;Española;Hombres;1 de julio de 2019;27.952,797643
48 Bizkaia;De 70 a 74 años;Española;Hombres;1 de enero de 2019;27.723,745491
48 Bizkaia;De 70 a 74 años;Española;Mujeres;1 de julio de 2022;33.746,736124
48 Bizkaia;De 70 a 74 años;Española;Mujeres;1 de enero de 2022;33.623,642326
48 Bizkaia;De 70 a 74 años;Española;Mujeres;1 de julio de 2019;33.713,624641
48 Bizkaia;De 70 a 74 años;Española;Mujeres;1 de enero de 2019;33.532,471238
48 Bizkaia;De 75 a 79 años;Española;Hombres;1 de julio de 2022;22.814,316873
48 Bizkaia;De 75 a 79 años;Española;Hombres;1 de enero de 2022;22.402,871992
48 Bizkaia;De 75 a 79 años;Española;Hombres;1 de julio de 2019;20.287,691859
48 Bizkaia;De 75 a 79 años;Española;Hombres;1 de enero de 2019;19.507,145842
48 Bizkaia;De 75 a 79 años;Española;Mujeres;1 de julio de 2022;30.177,157344
48 Bizkaia;De 75 a 79 años;Española;Mujeres;1 de enero de 2022;29.665,302614
48 Bizkaia;De 75 a 79 años;Española;Mujeres;1 de julio de 2019;26.745,308963
48 Bizkaia;De 75 a 79 años;Española;Mujeres;1 de enero de 2019;25.767,232222
48 Bizkaia;De 80 a 84 años;Española;Hombres;1 de julio de 2022;14.240,351013
48 Bizkaia;De 80 a 84 años;Española;Hombres;1 de enero de 2022;14.158,275535
48 Bizkaia;De 80 a 84 años;Española;Hombres;1 de julio de 2019;15.006,496523
48 Bizkaia;De 80 a 84 años;Española;Hombres;1 de enero de 2019;15.616,977483
48 Bizkaia;De 80 a 84 años;Española;Mujeres;1 de julio de 2022;21.587,441147
48 Bizkaia;De 80 a 84 años;Española;Mujeres;1 de enero de 2022;21.680,505670
48 Bizkaia;De 80 a 84 años;Española;Mujeres;1 de julio de 2019;23.581,830194
